OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, comb, central, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0984212
0, comb, down, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0984212
0, comb, central, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.120922
0, comb, down, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.120922
0, comb, central, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.107257
0, comb, down, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.107257
1, comb, central, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.091837
1, comb, down, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.091837
1, comb, central, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0378839
1, comb, down, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0378839
1, comb, central, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0351172
1, comb, down, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0351172
1, comb, central, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0451842
1, comb, down, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0451842
1, comb, central, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0420645
1, comb, down, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0420645
1, comb, central, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0343671
1, comb, down, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0343671
1, comb, central, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0448244
1, comb, down, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0448244
1, comb, central, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0348051
1, comb, down, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0348051
1, comb, central, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.044203
1, comb, down, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.044203
1, comb, central, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0547829
1, comb, down, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0547829
1, comb, central, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0779859
1, comb, down, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0779859
1, comb, central, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0892677
1, comb, down, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0892677
1, comb, central, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.139497
1, comb, down, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.139497
1, comb, central, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.130781
1, comb, down, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.130781
1, comb, central, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.134527
1, comb, down, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.134527
2, comb, central, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.137999
2, comb, down, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.137999
2, comb, central, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0462772
2, comb, down, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0462772
2, comb, central, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0457454
2, comb, down, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0457454
2, comb, central, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0574327
2, comb, down, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0574327
2, comb, central, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0549514
2, comb, down, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0549514
2, comb, central, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0536078
2, comb, down, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0536078
2, comb, central, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0647289
2, comb, down, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0647289
2, comb, central, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0550497
2, comb, down, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0550497
2, comb, central, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0697062
2, comb, down, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0697062
2, comb, central, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0865876
2, comb, down, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0865876
2, comb, central, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.117171
2, comb, down, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.117171
2, comb, central, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.120565
2, comb, down, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.120565
2, comb, central, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.174213
2, comb, down, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.174213
2, comb, central, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.156073
2, comb, down, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.156073
2, comb, central, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.138118
2, comb, down, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.138118
0, comb, central, 2, 0.0, 0.5, 20.0, 1000.0, 0, 1, (((0.932395+(0.0012164*x))+(-3.20926e-06*(x*x)))+(2.23357e-09*(x*(x*x))))
0, comb, up, 2, 0.0, 0.5, 20.0, 1000.0, 0, 1, (((0.932395+(0.0012164*x))+(-3.20926e-06*(x*x)))+(2.23357e-09*(x*(x*x)))) + ((((0.9673+(0.00159594*x))+(-4.17044e-06*(x*x)))+(2.87511e-09*(x*(x*x))))-(((0.897505+(0.000834659*x))+(-2.24205e-06*(x*x)))+(1.58927e-09*(x*(x*x)))))/2.0
0, comb, down, 2, 0.0, 0.5, 20.0, 1000.0, 0, 1, (((0.932395+(0.0012164*x))+(-3.20926e-06*(x*x)))+(2.23357e-09*(x*(x*x)))) - ((((0.9673+(0.00159594*x))+(-4.17044e-06*(x*x)))+(2.87511e-09*(x*(x*x))))-(((0.897505+(0.000834659*x))+(-2.24205e-06*(x*x)))+(1.58927e-09*(x*(x*x)))))/2.0
0, comb, central, 2, 0.5, 1.0, 20.0, 1000.0, 0, 1, (((0.903943+(0.00132684*x))+(-3.30107e-06*(x*x)))+(2.27727e-09*(x*(x*x))))
0, comb, up, 2, 0.5, 1.0, 20.0, 1000.0, 0, 1, (((0.903943+(0.00132684*x))+(-3.30107e-06*(x*x)))+(2.27727e-09*(x*(x*x)))) + ((((0.935549+(0.00169466*x))+(-4.26093e-06*(x*x)))+(2.94501e-09*(x*(x*x))))-(((0.872344+(0.000957013*x))+(-2.33602e-06*(x*x)))+(1.6076e-09*(x*(x*x)))))/2.0
0, comb, down, 2, 0.5, 1.0, 20.0, 1000.0, 0, 1, (((0.903943+(0.00132684*x))+(-3.30107e-06*(x*x)))+(2.27727e-09*(x*(x*x)))) - ((((0.935549+(0.00169466*x))+(-4.26093e-06*(x*x)))+(2.94501e-09*(x*(x*x))))-(((0.872344+(0.000957013*x))+(-2.33602e-06*(x*x)))+(1.6076e-09*(x*(x*x)))))/2.0
0, comb, central, 2, 1.0, 1.5, 20.0, 1000.0, 0, 1, (((0.926231+(0.000762976*x))+(-1.63688e-06*(x*x)))+(1.07499e-09*(x*(x*x))))
0, comb, up, 2, 1.0, 1.5, 20.0, 1000.0, 0, 1, (((0.926231+(0.000762976*x))+(-1.63688e-06*(x*x)))+(1.07499e-09*(x*(x*x)))) + ((((0.955916+(0.00102209*x))+(-2.3782e-06*(x*x)))+(1.63659e-09*(x*(x*x))))-(((0.896542+(0.000503084*x))+(-8.93994e-07*(x*x)))+(5.13329e-10*(x*(x*x)))))/2.0
0, comb, down, 2, 1.0, 1.5, 20.0, 1000.0, 0, 1, (((0.926231+(0.000762976*x))+(-1.63688e-06*(x*x)))+(1.07499e-09*(x*(x*x)))) - ((((0.955916+(0.00102209*x))+(-2.3782e-06*(x*x)))+(1.63659e-09*(x*(x*x))))-(((0.896542+(0.000503084*x))+(-8.93994e-07*(x*x)))+(5.13329e-10*(x*(x*x)))))/2.0
0, comb, central, 2, 1.5, 2.4, 20.0, 1000.0, 0, 1, (((0.954501+(0.000590771*x))+(-2.18168e-06*(x*x)))+(2.19186e-09*(x*(x*x))))
0, comb, up, 2, 1.5, 2.4, 20.0, 1000.0, 0, 1, (((0.954501+(0.000590771*x))+(-2.18168e-06*(x*x)))+(2.19186e-09*(x*(x*x)))) + ((((0.985835+(0.000754949*x))+(-2.89336e-06*(x*x)))+(2.96684e-09*(x*(x*x))))-(((0.923154+(0.000425757*x))+(-1.46748e-06*(x*x)))+(1.41771e-09*(x*(x*x)))))/2.0
0, comb, down, 2, 1.5, 2.4, 20.0, 1000.0, 0, 1, (((0.954501+(0.000590771*x))+(-2.18168e-06*(x*x)))+(2.19186e-09*(x*(x*x)))) - ((((0.985835+(0.000754949*x))+(-2.89336e-06*(x*x)))+(2.96684e-09*(x*(x*x))))-(((0.923154+(0.000425757*x))+(-1.46748e-06*(x*x)))+(1.41771e-09*(x*(x*x)))))/2.0
1, comb, central, 2, 0.0, 0.8, 20.0, 1000.0, 0, 1, (((0.922288+(0.00134434*x))+(-3.14949e-06*(x*x)))+(2.08253e-09*(x*(x*x))))
1, comb, up, 2, 0.0, 0.8, 20.0, 1000.0, 0, 1, (((0.922288+(0.00134434*x))+(-3.14949e-06*(x*x)))+(2.08253e-09*(x*(x*x)))) + ((((1.01835+(0.0018277*x))+(-4.37801e-06*(x*x)))+(2.90957e-09*(x*(x*x))))-(((0.826257+(0.000858843*x))+(-1.91563e-06*(x*x)))+(1.25331e-09*(x*(x*x)))))/2.0
1, comb, down, 2, 0.0, 0.8, 20.0, 1000.0, 0, 1, (((0.922288+(0.00134434*x))+(-3.14949e-06*(x*x)))+(2.08253e-09*(x*(x*x)))) - ((((1.01835+(0.0018277*x))+(-4.37801e-06*(x*x)))+(2.90957e-09*(x*(x*x))))-(((0.826257+(0.000858843*x))+(-1.91563e-06*(x*x)))+(1.25331e-09*(x*(x*x)))))/2.0
1, comb, central, 2, 0.8, 1.6, 20.0, 1000.0, 0, 1, (((0.908178+(0.00117751*x))+(-3.16036e-06*(x*x)))+(2.41646e-09*(x*(x*x))))
1, comb, up, 2, 0.8, 1.6, 20.0, 1000.0, 0, 1, (((0.908178+(0.00117751*x))+(-3.16036e-06*(x*x)))+(2.41646e-09*(x*(x*x)))) + ((((1.00329+(0.00152898*x))+(-4.21068e-06*(x*x)))+(3.23445e-09*(x*(x*x))))-(((0.813077+(0.000824155*x))+(-2.10494e-06*(x*x)))+(1.59692e-09*(x*(x*x)))))/2.0
1, comb, down, 2, 0.8, 1.6, 20.0, 1000.0, 0, 1, (((0.908178+(0.00117751*x))+(-3.16036e-06*(x*x)))+(2.41646e-09*(x*(x*x)))) - ((((1.00329+(0.00152898*x))+(-4.21068e-06*(x*x)))+(3.23445e-09*(x*(x*x))))-(((0.813077+(0.000824155*x))+(-2.10494e-06*(x*x)))+(1.59692e-09*(x*(x*x)))))/2.0
1, comb, central, 2, 1.6, 2.4, 20.0, 1000.0, 0, 1, (((0.869129+(0.000791629*x))+(-2.62216e-06*(x*x)))+(2.49432e-09*(x*(x*x))))
1, comb, up, 2, 1.6, 2.4, 20.0, 1000.0, 0, 1, (((0.869129+(0.000791629*x))+(-2.62216e-06*(x*x)))+(2.49432e-09*(x*(x*x)))) + ((((0.953682+(0.00104827*x))+(-3.71967e-06*(x*x)))+(3.73067e-09*(x*(x*x))))-(((0.784552+(0.000534202*x))+(-1.52298e-06*(x*x)))+(1.26036e-09*(x*(x*x)))))/2.0
1, comb, down, 2, 1.6, 2.4, 20.0, 1000.0, 0, 1, (((0.869129+(0.000791629*x))+(-2.62216e-06*(x*x)))+(2.49432e-09*(x*(x*x)))) - ((((0.953682+(0.00104827*x))+(-3.71967e-06*(x*x)))+(3.73067e-09*(x*(x*x))))-(((0.784552+(0.000534202*x))+(-1.52298e-06*(x*x)))+(1.26036e-09*(x*(x*x)))))/2.0
2, comb, central, 2, 0.0, 2.4, 20.0, 1000.0, 0, 1, (((0.880806+(0.00260731*x))+(-6.34175e-06*(x*x)))+(4.16595e-09*(x*(x*x))))
2, comb, up, 2, 0.0, 2.4, 20.0, 1000.0, 0, 1, (((0.880806+(0.00260731*x))+(-6.34175e-06*(x*x)))+(4.16595e-09*(x*(x*x)))) + ((((1.0665+(0.00390554*x))+(-9.56049e-06*(x*x)))+(6.34952e-09*(x*(x*x))))-(((0.69514+(0.00130476*x))+(-3.11214e-06*(x*x)))+(1.97786e-09*(x*(x*x)))))/2.0
2, comb, down, 2, 0.0, 2.4, 20.0, 1000.0, 0, 1, (((0.880806+(0.00260731*x))+(-6.34175e-06*(x*x)))+(4.16595e-09*(x*(x*x)))) - ((((1.0665+(0.00390554*x))+(-9.56049e-06*(x*x)))+(6.34952e-09*(x*(x*x))))-(((0.69514+(0.00130476*x))+(-3.11214e-06*(x*x)))+(1.97786e-09*(x*(x*x)))))/2.0
